customer_id,age,gender,region,device_type,subscription_type,payment_method,marketing_channel,tenure_months,monthly_fee,avg_watch_hours,weekly_login_days,num_devices_registered,num_profiles,support_tickets_6m,payment_failures_3m,days_since_last_login,used_discount,auto_renew,price_increase_recent,multi_service_user,satisfaction_score,churn
10995,24,Male,Seoul,iOS,Basic,CreditCard,Referral,17,8625.0,4.4,3.4,3,2,0,0,40,1,0,0,0,3.4,1
10996,41,Female,Gwangju,Android,Basic,CreditCard,Affiliate,44,9366.0,13.9,2.1,5,2,1,0,6,0,1,0,0,2.6,0
10997,42,Female,Other,Web,Standard,MobilePay,Ads,1,12474.0,27.6,4.8,6,1,2,0,5,0,1,0,0,2.8,0
10998,51,Male,Other,Tablet,Standard,MobilePay,Ads,30,14020.0,12.1,4.6,1,3,1,0,1,0,1,0,0,4.1,0
10999,47,Male,Seoul,Android,Basic,CreditCard,SNS,38,8881.0,18.4,3.0,2,4,2,0,10,1,0,1,0,4.1,0
11000,35,Male,Daegu,Android,Basic,BankTransfer,Organic,25,9591.0,,4.7,3,2,2,0,13,0,1,0,1,2.5,0
11001,25,Male,Incheon,Android,Basic,CreditCard,Ads,15,8444.0,23.8,3.3,3,2,1,0,0,0,1,0,0,4.7,0
11002,43,Female,Other,iOS,Basic,MobilePay,Ads,20,,23.0,6.0,1,5,1,1,4,0,0,0,0,2.3,0
11003,50,Male,Other,Android,Standard,CreditCard,Referral,24,67880.0,20.2,4.3,2,3,2,1,29,0,1,0,0,4.2,0
11004,46,Male,Seoul,Tablet,Standard,CreditCard,Organic,18,13214.0,4.9,1.4,4,4,1,0,5,0,1,0,0,,0
11005,50,Male,Other,Web,Premium,MobilePay,SNS,19,20368.0,23.0,2.1,1,3,3,0,16,0,1,0,0,4.6,0
11006,36,Female,Seoul,Tablet,Basic,KakaoPay,Ads,32,10932.0,33.3,4.2,4,4,1,0,10,1,1,0,0,2.6,0
11007,33,Female,Busan,Android,Standard,CreditCard,Organic,11,13526.0,6.5,3.2,1,3,0,0,14,0,1,0,0,3.4,0
11008,30,Male,Busan,Android,Premium,CreditCard,Referral,22,18665.0,23.2,2.9,3,2,1,0,25,1,0,0,1,2.8,0
11009,37,Male,Busan,Android,Premium,CreditCard,Organic,14,19741.0,25.2,4.1,4,3,0,0,4,1,1,0,0,2.8,0
11010,37,Male,Other,iOS,Basic,KakaoPay,Ads,17,,14.2,3.2,3,3,2,2,9,1,1,0,0,4.0,0
11011,40,Female,Busan,Web,Basic,KakaoPay,SNS,14,,78.4,2.1,1,2,1,0,39,0,0,0,1,3.7,0
11012,37,Male,Other,Web,Premium,KakaoPay,Affiliate,20,17800.0,33.6,2.6,4,2,0,0,1,0,1,0,0,4.0,0
11013,37,Female,Other,iOS,Standard,CreditCard,Organic,2,15427.0,32.6,3.9,3,3,0,2,3,0,0,1,0,4.4,0
11014,29,Male,Other,Android,Standard,CreditCard,Ads,55,12753.0,,5.2,7,1,1,0,6,1,1,0,1,2.7,0
11015,48,Female,Busan,Android,Premium,CreditCard,Ads,19,19441.0,13.2,2.3,4,4,1,2,0,0,1,0,0,3.7,0
11016,39,Female,Daejeon,iOS,Basic,,Referral,4,7005.0,31.6,1.3,5,2,0,0,8,0,1,1,0,3.2,0
11017,36,Female,Daegu,iOS,Basic,CreditCard,Organic,16,7665.0,11.2,6.4,3,1,1,0,39,0,1,0,1,3.2,0
11018,30,Male,Other,iOS,Basic,BankTransfer,Ads,12,10271.0,13.9,2.2,2,1,1,0,1,1,1,1,1,3.3,0
11019,23,Female,Seoul,Android,Premium,CreditCard,Affiliate,20,19794.0,40.3,3.3,3,2,1,0,4,0,1,0,0,4.6,0
11020,52,Male,Gwangju,Web,Standard,BankTransfer,Referral,7,13708.0,4.4,6.5,2,1,1,0,22,0,1,1,0,4.2,1
11021,44,Male,Other,Web,Basic,CreditCard,SNS,31,,9.4,6.9,4,6,1,0,0,0,1,1,1,3.1,0
11022,20,Female,Other,Android,Standard,CreditCard,Organic,3,13761.0,34.7,4.5,1,2,2,1,6,0,0,0,0,4.1,0
11023,46,Female,Other,Android,Basic,CreditCard,Referral,12,9136.0,13.0,3.8,1,4,1,0,15,0,0,0,0,4.7,0
11024,48,Female,Seoul,iOS,Basic,CreditCard,SNS,10,9039.0,28.5,3.1,2,6,0,0,22,1,0,0,0,2.9,0
11025,39,Male,Busan,iOS,Basic,MobilePay,Organic,15,8068.0,19.4,5.6,4,3,1,3,31,0,1,0,1,3.9,0
11026,56,Female,Incheon,Android,Standard,BankTransfer,Referral,9,14588.0,22.6,6.5,3,6,0,0,5,1,0,0,0,4.0,0
11027,40,Male,Busan,iOS,Standard,CreditCard,SNS,19,12325.0,21.3,1.5,3,5,0,1,14,0,1,1,0,2.8,0
11028,22,Male,Busan,Android,Standard,CreditCard,Organic,7,13124.0,24.2,1.6,3,4,1,2,27,1,1,0,0,3.2,0
11029,42,Female,Seoul,iOS,Basic,CreditCard,Ads,37,6538.0,15.2,4.3,2,3,1,1,15,1,1,0,0,3.5,0
11030,41,Male,Other,Android,Premium,CreditCard,Organic,13,18897.0,38.9,5.1,2,1,2,0,2,1,0,0,0,,0
11031,31,Female,Other,Android,Standard,BankTransfer,Referral,18,11751.0,3.6,7.0,3,2,1,0,12,0,1,0,0,4.0,0
11032,44,Male,Seoul,iOS,Basic,CreditCard,SNS,5,9217.0,17.5,5.8,2,2,1,0,5,1,0,0,0,2.6,0
11033,20,Male,Seoul,Android,Basic,CreditCard,Organic,17,9051.0,14.8,1.5,3,1,1,2,1,1,1,0,1,4.7,0
11034,49,Female,Seoul,Android,Premium,CreditCard,Organic,16,19002.0,20.9,2.1,2,3,2,0,9,1,1,0,1,2.4,0
11035,28,Female,Daegu,iOS,Standard,,Ads,23,11743.0,11.5,3.3,3,2,1,0,2,0,1,0,0,4.4,0
11036,27,Male,Other,Tablet,Premium,BankTransfer,Ads,42,16352.0,19.3,2.0,4,1,1,2,8,0,0,0,0,4.6,0
11037,37,Male,Seoul,iOS,Basic,CreditCard,SNS,19,8921.0,13.9,1.9,4,3,1,0,3,0,1,0,0,3.6,0
11038,43,Female,Gwangju,Android,Premium,KakaoPay,Organic,30,15896.0,,3.0,3,5,0,0,17,1,1,0,1,3.4,0
11039,40,Male,Seoul,Android,Basic,BankTransfer,SNS,24,10485.0,15.7,6.0,2,2,1,0,5,0,1,0,1,2.6,0
11040,30,Male,Other,Android,Premium,BankTransfer,Affiliate,34,19507.0,20.7,4.5,4,3,1,1,9,0,1,0,0,3.4,0
11041,32,Female,Other,Android,Premium,CreditCard,Organic,26,20515.0,32.0,4.9,4,5,1,0,34,1,1,0,0,3.7,0
11042,26,Male,Other,Android,Standard,BankTransfer,Organic,26,14938.0,8.4,1.8,2,2,1,0,0,0,1,0,0,3.6,0
11043,36,Female,Seoul,Android,Standard,BankTransfer,SNS,46,13993.0,15.3,5.6,4,5,0,1,3,1,1,1,0,3.8,0
11044,50,Female,Incheon,iOS,Basic,CreditCard,SNS,43,8905.0,7.4,5.0,2,1,1,0,0,1,1,0,0,2.8,0
11045,38,Female,Seoul,iOS,Standard,CreditCard,Ads,15,13335.0,14.3,4.9,2,3,1,0,3,0,1,0,0,3.2,0
11046,47,Male,Gwangju,iOS,Standard,CreditCard,Ads,31,15414.0,9.8,3.8,2,3,1,0,0,0,0,0,0,3.6,0
11047,54,Female,Seoul,Tablet,Basic,CreditCard,Organic,13,8331.0,26.9,3.4,6,3,2,0,12,0,1,0,0,4.5,0
11048,32,Male,Other,Android,Standard,,Affiliate,34,13288.0,6.7,3.9,3,1,1,0,10,0,1,0,0,4.1,0
11049,36,Male,Gwangju,Tablet,Premium,CreditCard,Organic,21,17267.0,20.8,3.3,3,3,1,1,11,0,1,1,1,3.8,0
11050,62,Male,Daegu,iOS,Basic,CreditCard,Referral,14,8256.0,,5.2,4,2,0,1,3,0,1,0,0,,0
11051,54,Male,Other,Android,Basic,CreditCard,Organic,21,8461.0,11.2,3.7,3,1,0,1,5,0,1,1,1,4.2,0
11052,20,Male,Daegu,Tablet,Basic,BankTransfer,Ads,17,8788.0,25.4,2.8,3,3,0,0,7,1,1,0,1,3.6,0
11053,42,Female,Busan,iOS,Premium,BankTransfer,Ads,12,18733.0,33.5,3.0,1,2,0,0,25,1,1,0,0,3.0,0
11054,38,Male,Gwangju,Android,Premium,BankTransfer,Ads,16,19179.0,10.1,5.2,6,2,1,0,4,1,1,0,1,1.8,0
11055,47,Male,Other,Android,Standard,CreditCard,Referral,13,13938.0,15.4,0.5,3,5,0,1,5,1,1,0,0,4.9,0
11056,30,Female,Gwangju,Android,Standard,MobilePay,Organic,60,13719.0,21.2,4.2,2,3,1,1,0,0,1,1,0,2.2,1
11057,29,Male,Gwangju,Tablet,Premium,CreditCard,Organic,12,21697.0,8.6,1.8,2,3,2,0,2,1,0,0,0,2.5,0
11058,31,Female,Other,Android,Basic,MobilePay,Organic,27,8938.0,6.3,4.2,4,4,0,0,42,0,1,0,0,3.9,0
11059,32,Female,Daegu,Tablet,Standard,CreditCard,Referral,32,13588.0,6.5,3.7,2,2,2,0,4,0,1,1,1,2.7,0
11060,47,Female,Other,Android,Basic,CreditCard,Organic,47,9814.0,48.1,3.9,4,2,0,1,5,1,0,0,0,4.7,0
11061,25,Male,Seoul,Android,Premium,BankTransfer,Referral,12,16911.0,7.9,5.8,3,2,3,0,4,1,1,0,0,1.8,0
11062,31,Female,Daegu,Android,Basic,BankTransfer,SNS,19,8734.0,34.4,1.8,3,1,1,0,1,1,0,0,1,3.6,0
11063,18,Female,Seoul,Android,Standard,CreditCard,SNS,22,14055.0,22.2,4.7,4,4,1,0,11,0,1,0,1,3.3,0
11064,49,Female,Incheon,Android,Basic,KakaoPay,Ads,31,9539.0,12.2,4.5,4,3,0,0,7,0,1,0,1,2.6,0
11065,52,Male,Seoul,iOS,Premium,KakaoPay,Organic,28,18209.0,40.2,4.7,2,3,0,1,7,0,0,0,0,3.5,0
11066,34,Female,Seoul,Android,Premium,CreditCard,SNS,7,19456.0,38.4,7.0,3,3,1,0,5,0,1,0,0,2.8,1
11067,35,Female,Seoul,Web,Basic,BankTransfer,Ads,60,7379.0,12.5,1.1,2,5,0,0,18,0,0,0,1,3.6,1
11068,43,Male,Busan,Web,Standard,MobilePay,Ads,11,15091.0,16.1,5.0,2,2,1,0,19,0,1,1,0,2.8,0
11069,54,Female,Seoul,Android,Basic,CreditCard,Organic,31,9585.0,2.7,7.0,6,3,2,0,11,1,1,0,0,3.5,0
11070,42,Female,Other,Web,Basic,CreditCard,Organic,57,,32.2,3.9,2,1,0,0,3,0,1,0,1,4.8,0
11071,30,Female,Seoul,Web,Basic,KakaoPay,Affiliate,22,9319.0,20.9,3.8,3,2,1,1,19,0,0,0,0,4.3,1
11072,20,Male,Incheon,iOS,Premium,KakaoPay,Organic,15,17750.0,9.7,6.9,8,3,2,0,19,1,1,0,0,4.3,0
11073,26,Female,Seoul,Android,Basic,CreditCard,Organic,36,10576.0,33.5,6.1,6,2,2,0,0,1,1,0,0,3.5,0
11074,39,Male,Seoul,iOS,Basic,CreditCard,Ads,16,11096.0,103.2,6.0,4,4,0,0,3,1,1,0,1,1.0,0
11075,31,Female,Other,Web,Premium,CreditCard,SNS,60,16173.0,11.5,4.0,6,5,0,0,22,0,0,0,0,4.1,0
11076,40,Male,Other,Android,Premium,MobilePay,Referral,9,20170.0,25.2,5.7,2,4,0,0,30,0,1,0,0,3.7,0
11077,32,Male,Other,Android,Basic,MobilePay,Affiliate,24,9885.0,21.2,3.1,1,3,0,1,17,0,1,0,0,2.8,0
11078,26,Male,Incheon,Android,Basic,CreditCard,Affiliate,60,9562.0,66.4,2.2,2,5,2,0,14,0,1,0,0,4.6,0
11079,25,Female,Seoul,Android,Standard,CreditCard,SNS,25,12124.0,20.2,2.1,6,2,2,0,0,0,0,0,0,,0
11080,55,Female,Seoul,Android,Basic,BankTransfer,Referral,58,8334.0,43.6,3.7,3,4,1,0,6,0,0,0,0,3.7,0
11081,48,Male,Gwangju,Android,Standard,BankTransfer,Organic,34,10157.0,,4.8,2,2,0,1,1,1,1,0,1,3.3,0
11082,57,Male,Other,Android,Basic,BankTransfer,Organic,54,7662.0,11.8,4.0,2,3,0,0,0,0,1,1,0,5.0,0
11083,44,Male,Other,Android,Basic,BankTransfer,Referral,50,11241.0,5.8,2.5,4,3,1,0,1,1,0,1,0,3.5,0
11084,33,Female,Busan,Android,Basic,CreditCard,Organic,16,7294.0,9.3,6.1,2,2,2,0,0,0,1,0,0,2.6,0
11085,53,Male,Busan,iOS,Standard,BankTransfer,SNS,16,15369.0,12.1,2.4,2,4,4,0,16,0,1,0,0,2.3,1
11086,38,Male,Seoul,Web,Basic,CreditCard,SNS,29,9520.0,22.7,2.6,5,2,1,0,8,0,1,1,0,3.7,0
11087,40,Female,Other,Android,Premium,BankTransfer,Ads,47,18399.0,11.7,3.2,2,2,2,0,18,0,0,0,0,5.0,0
11088,38,Male,Busan,Android,Premium,CreditCard,Ads,25,94115.0,10.2,4.2,4,5,0,0,12,0,1,0,0,,0
11089,18,Male,Incheon,Android,Basic,KakaoPay,Organic,5,10356.0,22.4,4.1,3,4,1,0,13,0,1,0,0,2.0,0
11090,56,Male,Other,Web,Basic,KakaoPay,SNS,10,7568.0,16.2,3.0,1,2,0,0,12,0,1,0,1,,0
11091,43,Female,Other,iOS,Basic,BankTransfer,Ads,18,8489.0,13.5,4.1,3,4,0,1,4,0,0,1,0,3.6,0
11092,42,Female,Seoul,Android,Basic,MobilePay,Referral,24,9836.0,14.8,3.3,3,4,1,0,16,0,1,0,0,3.7,0
11093,37,Female,Seoul,iOS,Basic,BankTransfer,Organic,18,8396.0,14.8,3.8,3,1,0,0,2,1,1,0,0,2.8,0
11094,40,Male,Other,Android,Basic,BankTransfer,Ads,28,11019.0,8.4,6.1,3,3,2,1,27,1,1,0,0,1.6,0
11095,31,Female,Daegu,Android,Basic,BankTransfer,Affiliate,16,,9.0,3.1,4,1,2,0,1,0,0,0,1,2.7,0
11096,45,Male,Daejeon,Android,Basic,CreditCard,Referral,30,7983.0,9.6,2.3,2,3,2,0,2,1,1,0,0,4.9,0
11097,24,Female,Seoul,Android,Standard,KakaoPay,Ads,23,14329.0,8.0,3.2,2,4,3,1,2,1,0,1,0,2.7,0
11098,40,Female,Other,iOS,Basic,BankTransfer,Referral,12,,3.9,4.4,2,5,1,0,14,0,0,0,0,3.7,0
11099,44,Female,Other,iOS,Basic,KakaoPay,SNS,26,7380.0,13.2,7.0,5,4,0,1,12,0,0,0,0,3.2,0
11100,36,Male,Other,iOS,Basic,BankTransfer,Referral,20,10491.0,20.8,1.9,2,4,0,0,12,0,1,0,0,4.1,0
11101,42,Female,Busan,iOS,Basic,CreditCard,Ads,11,7137.0,7.7,5.2,2,4,1,0,2,0,0,0,1,4.4,0
11102,27,Female,Busan,Android,Standard,CreditCard,SNS,28,15087.0,4.4,6.1,2,1,0,0,0,0,1,0,1,3.8,0
11103,27,Male,Seoul,iOS,Basic,BankTransfer,Ads,10,8626.0,13.1,6.2,3,1,0,2,5,0,1,0,1,4.3,0
11104,41,Female,Other,iOS,Basic,KakaoPay,Ads,14,,12.3,3.6,3,5,1,0,5,1,0,0,0,3.7,0
11105,45,Female,Seoul,Android,Premium,BankTransfer,Referral,35,19686.0,3.8,3.8,2,4,0,0,0,0,1,0,0,3.4,0
11106,18,Female,Seoul,iOS,Standard,BankTransfer,Ads,21,14149.0,19.6,3.5,2,3,0,0,2,1,0,0,0,,0
11107,44,Female,Seoul,Tablet,Standard,CreditCard,Organic,50,13542.0,57.0,5.8,3,2,0,1,10,1,1,1,0,4.0,0
11108,32,Male,Other,iOS,Basic,CreditCard,Ads,53,8350.0,6.7,4.5,2,2,0,1,17,1,1,0,0,4.0,0
11109,36,Female,Other,iOS,Standard,CreditCard,Affiliate,42,14504.0,46.3,6.2,1,2,1,0,20,1,1,1,0,3.7,0
11110,23,Female,Other,Android,Premium,MobilePay,Ads,21,18530.0,34.4,3.9,1,3,0,1,11,1,0,0,0,1.9,0
11111,29,Male,Daegu,Web,Basic,MobilePay,SNS,17,8447.0,4.3,3.3,2,3,1,0,35,1,1,0,0,5.0,0
11112,49,Male,Other,Web,Premium,CreditCard,Organic,6,18315.0,11.9,1.7,3,3,2,0,3,1,1,0,1,4.5,0
11113,38,Male,Seoul,Web,Basic,CreditCard,Organic,17,8853.0,26.8,7.0,2,5,2,0,22,0,0,1,0,2.9,0
11114,34,Male,Other,Android,Basic,BankTransfer,Referral,20,10100.0,3.9,1.9,2,2,1,0,2,0,1,0,0,3.0,0
11115,37,Female,Incheon,Web,Standard,CreditCard,Affiliate,19,12409.0,14.0,1.8,2,3,3,0,24,0,0,0,0,2.1,0
11116,43,Male,Incheon,Android,Basic,CreditCard,Referral,23,7767.0,28.0,0.6,3,2,0,1,21,1,1,0,1,4.2,0
11117,43,Male,Seoul,iOS,Basic,KakaoPay,Ads,16,9336.0,13.4,4.8,3,4,1,0,49,0,1,0,0,4.7,0
11118,37,Male,Seoul,iOS,Standard,MobilePay,SNS,43,13417.0,10.0,3.3,3,3,0,0,0,0,1,0,0,5.0,0
11119,50,Female,Busan,Web,Standard,CreditCard,Referral,60,13474.0,0.8,7.0,1,4,2,1,15,0,0,0,1,3.8,0
11120,49,Male,Seoul,Web,Basic,CreditCard,SNS,28,,7.9,2.7,3,2,2,0,4,0,0,0,0,2.1,1
11121,43,Male,Incheon,Web,Basic,BankTransfer,SNS,10,8541.0,2.3,4.1,2,4,2,0,1,0,1,0,1,3.0,1
11122,39,Male,Seoul,Web,Basic,KakaoPay,Ads,8,9642.0,7.9,2.2,4,1,3,1,10,0,1,0,1,,1
11123,45,Female,Seoul,iOS,Premium,MobilePay,Referral,46,21695.0,50.4,5.6,3,3,1,0,0,0,1,0,1,4.1,0
11124,41,Male,Other,Web,Standard,CreditCard,Referral,27,13715.0,30.6,0.9,3,3,2,0,12,0,0,1,0,4.0,0
11125,50,Female,Other,Android,Premium,CreditCard,SNS,20,19141.0,,3.0,1,5,1,1,1,0,1,1,1,,0
11126,48,Male,Other,iOS,Premium,CreditCard,Affiliate,9,16706.0,8.7,1.4,2,3,1,0,13,0,1,0,1,2.9,0
11127,27,Male,Daejeon,Android,Standard,CreditCard,Organic,34,15296.0,34.4,4.3,5,1,1,0,13,1,1,1,1,3.5,0
11128,26,Male,Other,Web,Premium,CreditCard,Ads,21,17827.0,17.2,2.1,5,5,1,1,30,1,1,0,0,3.3,0
11129,30,Male,Other,Tablet,Standard,CreditCard,SNS,15,14342.0,,3.5,2,4,0,1,31,1,1,0,0,3.7,0
11130,49,Male,Gwangju,Android,Standard,MobilePay,Organic,23,15211.0,19.5,3.7,2,5,0,0,10,1,0,0,0,3.6,0
11131,21,Male,Busan,iOS,Basic,CreditCard,Referral,13,10847.0,17.7,3.8,2,3,0,1,2,0,0,0,0,4.0,0
11132,42,Male,Seoul,Android,Standard,BankTransfer,SNS,8,10103.0,3.7,2.2,4,1,0,1,2,0,1,0,1,4.3,0
11133,42,Female,Seoul,Android,Standard,MobilePay,Ads,36,13338.0,27.7,3.5,3,1,1,0,6,1,1,0,0,3.9,0
11134,51,Male,Other,iOS,Standard,CreditCard,Affiliate,60,15669.0,20.5,1.6,2,2,0,0,0,0,1,0,1,2.1,0
11135,40,Female,Daejeon,Android,Basic,KakaoPay,Ads,44,9539.0,7.3,3.2,5,4,1,0,8,0,0,0,0,3.5,0
11136,23,Female,Incheon,Android,Standard,CreditCard,Referral,6,12866.0,13.3,3.3,4,2,1,0,1,0,1,1,0,1.9,0
11137,27,Female,Seoul,iOS,Basic,MobilePay,SNS,45,8459.0,2.6,4.2,4,5,0,0,0,0,1,1,0,2.4,0
11138,25,Male,Busan,Android,Standard,CreditCard,Ads,11,12976.0,5.6,3.6,2,2,1,1,4,0,0,1,0,4.0,0
11139,32,Female,Daejeon,iOS,Standard,MobilePay,SNS,20,15752.0,19.7,3.7,2,2,0,0,4,0,1,0,0,2.6,0
11140,36,Male,Daegu,Android,Standard,BankTransfer,Ads,9,10695.0,12.3,5.1,4,2,0,1,25,0,1,0,0,1.5,0
11141,25,Male,Incheon,Web,Basic,BankTransfer,Ads,18,8574.0,46.4,3.8,4,2,1,0,12,0,1,0,0,3.0,0
11142,54,Male,Busan,iOS,Standard,CreditCard,Affiliate,25,14023.0,42.7,2.2,2,2,2,0,5,0,0,1,1,3.1,1
11143,23,Female,Gwangju,iOS,Basic,CreditCard,Ads,20,8485.0,20.5,3.9,4,3,0,0,6,1,1,0,1,2.7,0
11144,53,Male,Other,Android,Basic,BankTransfer,Ads,44,10710.0,19.1,5.5,3,2,0,2,8,0,1,0,1,3.7,0
11145,51,Female,Other,Android,Basic,MobilePay,Organic,12,,19.4,5.8,4,1,1,1,23,1,1,0,1,4.4,0
11146,48,Male,Seoul,Tablet,Standard,CreditCard,Organic,14,14222.0,10.0,3.9,1,3,0,0,22,1,0,1,1,2.9,0
11147,30,Female,Incheon,iOS,Basic,MobilePay,SNS,6,,14.1,7.0,3,4,2,0,34,0,0,0,0,3.5,1
11148,42,Female,Busan,Android,Basic,BankTransfer,Ads,4,8101.0,2.7,2.9,1,2,1,0,3,0,1,0,0,2.9,0
11149,24,Female,Daegu,Web,Standard,BankTransfer,Referral,48,12701.0,32.7,4.3,6,2,2,2,25,1,1,0,0,2.5,0
11150,48,Female,Gwangju,Android,Standard,CreditCard,Ads,20,14447.0,7.7,1.5,3,4,0,2,6,1,1,0,0,4.5,0
11151,37,Female,Seoul,iOS,Basic,CreditCard,Ads,15,9240.0,7.0,2.2,2,3,2,1,1,0,1,1,0,4.3,0
11152,33,Female,Other,Android,Basic,BankTransfer,Ads,21,7821.0,21.2,7.0,5,1,1,0,4,1,1,0,0,3.9,0
11153,25,Male,Incheon,Android,Basic,KakaoPay,Organic,5,11010.0,2.4,4.7,3,5,1,1,2,1,1,1,1,3.0,0
11154,18,Male,Other,Android,Premium,CreditCard,Referral,11,19530.0,39.6,5.7,2,1,0,0,43,0,1,0,0,3.0,0
11155,27,Female,Seoul,Android,Standard,CreditCard,Ads,24,11493.0,34.5,4.1,4,4,2,0,0,0,1,0,0,3.5,0
11156,50,Male,Seoul,Android,Premium,BankTransfer,Organic,34,16814.0,17.4,4.5,5,3,0,0,38,1,1,0,1,3.8,0
11157,34,Female,Daejeon,Web,Standard,CreditCard,Referral,10,,12.2,7.0,4,4,3,0,21,1,0,0,0,1.0,1
11158,36,Male,Daejeon,Tablet,Premium,CreditCard,Organic,28,22557.0,27.2,6.1,4,2,0,1,0,1,0,1,0,3.3,0
11159,45,Female,Daegu,iOS,Basic,CreditCard,Organic,13,8590.0,11.4,0.0,4,3,1,0,2,0,0,0,1,2.9,0
11160,58,Male,Other,Android,Standard,CreditCard,SNS,25,13373.0,34.3,7.0,2,1,1,0,0,1,1,0,0,4.2,0
11161,53,Male,Incheon,Web,Standard,MobilePay,Organic,19,13016.0,21.8,4.3,5,3,0,3,4,1,1,0,1,4.1,0
11162,27,Male,Incheon,iOS,Basic,KakaoPay,Affiliate,24,7422.0,7.5,4.9,2,2,2,1,16,0,0,0,0,,1
11163,18,Female,Other,Android,Basic,KakaoPay,Referral,35,7249.0,26.4,6.3,2,2,1,0,1,1,1,0,0,4.0,0
11164,64,Male,Daegu,Android,Basic,BankTransfer,Ads,24,7670.0,5.4,0.8,2,2,0,0,7,0,1,0,0,3.1,0
11165,63,Female,Busan,Web,Standard,CreditCard,Organic,27,13625.0,10.5,4.5,4,2,0,1,45,1,1,0,0,4.6,0
11166,40,Female,Daejeon,iOS,Basic,MobilePay,Organic,20,8450.0,15.5,5.9,3,2,1,0,5,1,0,0,1,4.6,0
11167,24,Female,Gwangju,Tablet,Standard,MobilePay,Organic,21,13003.0,5.9,3.5,4,3,1,1,4,0,1,0,1,3.1,0
11168,49,Male,Busan,Web,Standard,CreditCard,SNS,14,14401.0,5.3,3.3,3,2,2,1,3,1,0,1,1,3.8,1
11169,37,Male,Busan,iOS,Premium,BankTransfer,Organic,8,20905.0,16.5,4.8,3,4,2,0,3,1,0,0,1,2.4,0
11170,37,Male,Incheon,Web,Premium,MobilePay,Organic,60,16848.0,27.3,5.4,4,4,1,0,0,1,1,0,0,3.3,0
11171,48,Male,Seoul,iOS,Standard,CreditCard,Organic,9,11789.0,,4.2,4,2,2,0,23,1,1,0,1,4.3,0
11172,42,Female,Other,Android,Basic,CreditCard,Affiliate,9,7547.0,19.0,2.5,3,3,0,0,3,0,1,0,0,2.8,0
11173,25,Female,Seoul,iOS,Basic,BankTransfer,SNS,32,7141.0,32.2,6.6,3,3,0,0,10,1,1,1,1,4.5,1
11174,34,Male,Seoul,Web,Basic,BankTransfer,Referral,22,9622.0,16.2,6.5,3,2,2,1,7,0,1,1,1,3.2,0
11175,45,Female,Gwangju,Web,Basic,BankTransfer,Ads,13,8268.0,24.9,4.9,4,3,1,0,63,1,1,1,1,4.7,0
11176,44,Female,Daejeon,iOS,Basic,BankTransfer,Affiliate,13,7586.0,24.5,3.0,2,1,0,0,5,0,1,0,1,3.3,0
11177,41,Female,Daejeon,Android,Basic,CreditCard,Referral,44,8461.0,12.4,7.0,4,5,2,0,18,0,1,1,1,5.0,0
11178,48,Female,Busan,Android,Standard,BankTransfer,SNS,23,12922.0,20.8,6.8,2,4,0,0,15,0,1,0,0,3.9,0
11179,34,Female,Other,Android,Standard,CreditCard,Ads,22,14463.0,16.3,3.3,1,1,0,0,33,1,1,0,0,,0
11180,40,Male,Daegu,Tablet,Standard,CreditCard,Organic,7,14298.0,8.6,1.0,4,5,0,0,0,0,1,0,0,2.3,0
11181,18,Female,Incheon,iOS,Basic,BankTransfer,Organic,22,7807.0,5.5,4.3,2,3,0,1,2,0,1,0,0,2.8,0
11182,33,Female,Other,iOS,Basic,KakaoPay,Referral,53,9000.0,16.0,3.4,4,2,1,0,15,0,0,0,0,3.4,0
11183,46,Female,Busan,Web,Standard,BankTransfer,SNS,26,12402.0,16.8,2.1,2,5,0,0,0,1,1,0,0,3.8,0
11184,34,Male,Other,iOS,Basic,CreditCard,Affiliate,5,8331.0,11.6,5.0,4,3,2,0,5,0,1,0,0,2.0,1
11185,33,Male,Daegu,iOS,Standard,BankTransfer,Affiliate,7,51360.0,12.3,5.2,3,4,1,0,13,1,1,0,0,3.2,0
11186,27,Male,Other,iOS,Premium,MobilePay,Ads,19,16370.0,8.1,5.0,2,6,0,0,14,1,0,1,1,3.9,1
11187,49,Male,Seoul,iOS,Standard,BankTransfer,Organic,53,11354.0,31.9,4.5,1,3,0,3,32,1,1,1,1,5.0,0
11188,44,Female,Other,Web,Standard,CreditCard,Organic,16,12933.0,4.1,1.2,1,4,1,0,14,0,0,0,0,3.5,0
11189,47,Female,Daejeon,Android,Basic,CreditCard,Organic,36,8560.0,8.0,6.3,3,2,0,0,3,0,1,0,0,3.2,0
11190,19,Male,Gwangju,Web,Standard,CreditCard,Referral,7,14026.0,34.3,3.6,1,3,1,0,7,1,0,1,0,2.1,0
11191,36,Male,Incheon,Web,Standard,KakaoPay,SNS,19,13981.0,18.2,5.7,3,3,2,0,7,1,1,0,1,3.5,0
11192,35,Female,Other,Web,Premium,CreditCard,Organic,32,19380.0,26.0,2.1,5,2,1,0,1,0,0,1,1,4.4,0
11193,35,Male,Incheon,Android,Standard,CreditCard,Organic,32,15483.0,12.2,6.2,5,5,0,0,12,0,1,0,1,2.7,0
11194,31,Male,Incheon,Android,Standard,CreditCard,Ads,6,,13.5,4.4,2,5,1,0,7,0,1,0,0,3.5,0
11195,34,Female,Other,Android,Standard,CreditCard,SNS,18,12496.0,5.2,2.4,3,2,1,0,2,0,1,0,0,4.7,0
